,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,56.200001,56.200001,55.299999,56.200001,48.919613,243905
1,2020-01-03,56.400002,56.400002,55.599998,56.000000,48.745522,70150
2,2020-01-06,56.000000,56.000000,54.000000,55.400002,48.223248,149300
3,2020-01-07,55.400002,55.500000,54.200001,54.799999,47.700974,129476
4,2020-01-08,54.700001,54.700001,54.200001,54.299999,47.265743,134800
5,2020-01-09,54.599998,55.099998,54.599998,54.799999,47.700974,87262
6,2020-01-10,55.200001,55.299999,54.599998,54.900002,47.788021,91301
7,2020-01-13,54.200001,55.500000,54.200001,55.000000,47.875065,117101
8,2020-01-14,55.400002,55.400002,54.900002,54.900002,47.788021,50090
9,2020-01-15,55.000000,55.299999,54.900002,55.000000,47.875065,46000
10,2020-01-16,55.000000,55.099998,54.900002,55.000000,47.875065,56100
11,2020-01-17,55.299999,55.599998,54.900002,55.099998,47.962112,74000
12,2020-01-20,55.099998,55.799999,55.099998,55.799999,48.571430,80001
13,2020-01-30,54.700001,54.700001,53.000000,53.099998,46.221199,411261
14,2020-01-31,53.000000,53.900002,53.000000,53.599998,46.656425,165010
15,2020-02-03,53.000000,53.200001,51.900002,53.099998,46.221199,175000
16,2020-02-04,54.500000,54.500000,53.200001,53.200001,46.308247,140507
17,2020-02-05,53.200001,53.500000,53.000000,53.500000,46.569382,95030
18,2020-02-06,54.000000,54.500000,53.700001,54.000000,47.004608,87326
19,2020-02-07,53.500000,53.500000,52.799999,52.900002,46.047108,233000
20,2020-02-10,51.900002,52.599998,51.900002,52.299999,45.524837,120878
21,2020-02-11,52.299999,52.500000,52.200001,52.400002,45.611881,126600
22,2020-02-12,53.000000,53.900002,53.000000,53.799999,46.830517,94581
23,2020-02-13,54.200001,54.400002,53.500000,53.500000,46.569382,108404
24,2020-02-14,53.500000,54.099998,53.500000,54.000000,47.004608,72020
25,2020-02-17,53.799999,53.900002,53.500000,53.599998,46.656425,74180
26,2020-02-18,54.099998,54.200001,53.599998,53.599998,46.656425,51000
27,2020-02-19,53.599998,54.200001,53.599998,54.099998,47.091656,73369
28,2020-02-20,54.200001,54.200001,54.000000,54.000000,47.004608,48147
29,2020-02-21,54.099998,54.099998,53.400002,53.599998,46.656425,72089
30,2020-02-24,53.500000,53.500000,52.000000,53.099998,46.221199,146522
31,2020-02-25,52.200001,53.000000,52.200001,52.700001,45.873020,95000
32,2020-02-26,52.599998,52.599998,52.500000,52.599998,45.785973,74106
33,2020-02-27,53.000000,53.000000,52.299999,52.700001,45.873020,137086
34,2020-03-02,52.000000,52.500000,52.000000,52.299999,45.524837,128332
35,2020-03-03,52.500000,52.900002,52.500000,52.900002,46.047108,65844
36,2020-03-04,52.900002,52.900002,52.299999,52.500000,45.698925,81288
37,2020-03-05,53.299999,53.299999,52.799999,52.900002,46.047108,54455
38,2020-03-06,52.599998,52.799999,52.400002,52.500000,45.698925,143300
39,2020-03-09,52.200001,52.200001,51.200001,51.500000,44.828468,228233
40,2020-03-10,50.000000,50.900002,50.000000,50.799999,44.219151,250504
41,2020-03-11,50.500000,51.799999,50.500000,50.799999,44.219151,129017
42,2020-03-12,50.099998,50.200001,48.650002,48.950001,42.608810,390969
43,2020-03-13,45.200001,48.349998,45.200001,48.099998,41.868919,545500
44,2020-03-16,48.099998,48.099998,47.250000,47.250000,41.129036,313280
45,2020-03-17,45.000000,46.700001,45.000000,45.799999,39.866871,317465
46,2020-03-18,45.700001,46.349998,45.400002,46.099998,40.128010,257500
47,2020-03-19,45.200001,45.200001,41.599998,42.450001,36.950848,421660
48,2020-03-20,42.900002,45.200001,42.900002,44.700001,38.909370,296919
49,2020-03-23,43.900002,44.599998,42.000000,44.450001,38.691757,117000
50,2020-03-24,44.450001,46.400002,44.450001,45.799999,39.866871,174100
51,2020-03-25,47.200001,48.000000,47.049999,47.400002,41.259605,160200
52,2020-03-26,47.400002,47.950001,47.000000,47.900002,41.694832,90500
53,2020-03-27,48.500000,48.900002,47.950001,47.950001,41.738354,119214
54,2020-03-30,47.700001,48.299999,46.150002,48.049999,41.825397,117400
55,2020-03-31,48.400002,48.700001,48.099998,48.099998,41.868919,84458
56,2020-04-01,48.099998,48.450001,48.099998,48.400002,42.130062,44000
57,2020-04-06,49.099998,49.099998,47.900002,48.299999,42.043011,117082
58,2020-04-07,48.799999,49.500000,48.500000,48.750000,42.434715,91421
59,2020-04-08,48.750000,50.299999,48.750000,49.849998,43.392216,160500
60,2020-04-09,50.700001,50.700001,49.650002,50.000000,43.522785,98732
61,2020-04-10,50.500000,50.700001,50.299999,50.299999,43.783924,59720
62,2020-04-13,50.299999,50.299999,49.700001,50.200001,43.696880,66602
63,2020-04-14,50.500000,51.099998,50.400002,51.099998,44.480286,111000
64,2020-04-15,51.400002,52.000000,51.400002,51.900002,45.176655,142303
65,2020-04-16,51.500000,52.000000,51.400002,51.799999,45.089607,78000
66,2020-04-17,52.099998,52.400002,51.700001,51.700001,45.002563,164508
67,2020-04-20,51.799999,51.799999,51.400002,51.599998,44.915516,59250
68,2020-04-21,51.299999,51.400002,50.200001,50.900002,44.306198,184095
69,2020-04-22,50.000000,50.900002,49.750000,50.700001,44.132107,85000
70,2020-04-23,50.299999,50.799999,50.299999,50.799999,44.219151,37001
71,2020-04-24,51.000000,51.000000,50.500000,50.700001,44.132107,32010
72,2020-04-27,51.000000,51.500000,50.700001,51.299999,44.654381,128317
73,2020-04-28,52.000000,52.099998,51.500000,52.000000,45.263699,111000
74,2020-04-29,52.000000,52.700001,52.000000,52.000000,45.263699,116000
75,2020-04-30,52.700001,52.900002,52.400002,52.799999,45.960060,95406
76,2020-05-04,52.500000,52.500000,51.700001,52.000000,45.263699,168443
77,2020-05-05,52.000000,52.299999,52.000000,52.299999,45.524837,49532
78,2020-05-06,52.500000,52.500000,52.000000,52.099998,45.350742,52800
79,2020-05-07,51.700001,52.599998,51.700001,52.500000,45.698925,80350
80,2020-05-08,52.500000,52.500000,52.200001,52.500000,45.698925,53072
81,2020-05-11,52.900002,52.900002,52.500000,52.700001,45.873020,110000
82,2020-05-12,52.599998,52.599998,52.200001,52.500000,45.698925,73095
83,2020-05-13,52.400002,52.700001,52.299999,52.700001,45.873020,53800
84,2020-05-14,52.700001,52.700001,52.500000,52.500000,45.698925,64000
85,2020-05-15,52.900002,52.900002,51.799999,52.700001,45.873020,106913
86,2020-05-18,52.000000,52.500000,51.500000,51.900002,45.176655,242000
87,2020-05-19,52.200001,52.500000,51.799999,51.900002,45.176655,118314
88,2020-05-20,51.799999,51.799999,51.599998,51.799999,45.089607,104400
89,2020-05-21,52.599998,52.599998,52.299999,52.500000,45.698925,61396
90,2020-05-22,52.400002,52.400002,52.000000,52.000000,45.263699,63155
91,2020-05-25,51.799999,52.500000,51.599998,52.400002,45.611881,65000
92,2020-05-26,52.700001,52.700001,52.400002,52.500000,45.698925,65800
93,2020-05-27,52.500000,52.900002,52.500000,52.799999,45.960060,67493
94,2020-05-28,52.799999,53.099998,52.400002,52.400002,45.611881,104000
95,2020-05-29,52.900002,52.900002,52.500000,52.700001,45.873020,37000
96,2020-06-01,52.700001,52.900002,52.599998,52.799999,45.960060,56534
97,2020-06-02,52.799999,53.400002,52.799999,53.200001,46.308247,106529
98,2020-06-03,53.900002,54.400002,53.299999,54.299999,47.265743,192125
99,2020-06-04,54.599998,54.900002,53.799999,54.200001,47.178703,78245
100,2020-06-05,54.700001,54.799999,54.299999,54.299999,47.265743,77875
101,2020-06-08,54.400002,54.700001,54.099998,54.200001,47.178703,93100
102,2020-06-09,54.099998,54.400002,53.900002,54.299999,47.265743,79765
103,2020-06-10,54.500000,55.000000,54.400002,54.599998,47.526882,151050
104,2020-06-11,54.500000,54.599998,53.200001,53.400002,46.482338,180650
105,2020-06-12,52.099998,53.400002,51.799999,53.400002,46.482338,181628
106,2020-06-15,53.400002,53.700001,53.299999,53.400002,46.482338,74933
107,2020-06-16,53.900002,54.500000,53.900002,54.000000,47.004608,67201
108,2020-06-17,54.599998,54.599998,53.799999,53.799999,46.830517,54520
109,2020-06-18,54.400002,54.500000,54.099998,54.200001,47.178703,65457
110,2020-06-19,54.200001,54.599998,54.200001,54.599998,47.526882,75463
111,2020-06-22,54.799999,54.799999,54.400002,54.700001,47.613926,94094
112,2020-06-23,54.799999,55.500000,54.500000,55.200001,48.049156,159671
113,2020-06-24,55.200001,55.500000,55.099998,55.200001,48.049156,79501
114,2020-06-29,55.200001,55.200001,54.599998,55.000000,47.875065,122016
115,2020-06-30,55.000000,55.299999,55.000000,55.000000,47.875065,78851
116,2020-07-01,55.400002,55.400002,55.000000,55.200001,48.049156,114501
117,2020-07-02,55.299999,55.400002,55.200001,55.299999,48.136200,225858
118,2020-07-03,55.400002,55.799999,55.299999,55.799999,48.571430,561637
119,2020-07-06,52.200001,53.299999,52.200001,52.799999,49.318680,637000
120,2020-07-07,53.200001,53.299999,52.400002,52.400002,48.945057,185557
121,2020-07-08,52.099998,52.500000,51.799999,52.000000,48.571430,152465
122,2020-07-09,52.000000,52.000000,51.799999,52.000000,48.571430,146836
123,2020-07-10,52.000000,52.000000,51.500000,51.599998,48.197800,121471
124,2020-07-13,51.799999,51.799999,51.599998,51.700001,48.291210,62200
125,2020-07-14,51.700001,51.700001,51.299999,51.599998,48.197800,52907
126,2020-07-15,51.599998,51.700001,51.400002,51.700001,48.291210,65193
127,2020-07-16,51.700001,51.700001,51.500000,51.599998,48.197800,79100
128,2020-07-17,51.500000,51.500000,51.000000,51.200001,47.824177,132301
129,2020-07-20,51.099998,51.099998,50.500000,50.700001,47.357143,88047
130,2020-07-21,50.700001,51.200001,50.700001,51.200001,47.824177,86987
131,2020-07-22,51.299999,51.400002,51.000000,51.099998,47.730766,36459
132,2020-07-23,51.099998,51.200001,50.900002,51.000000,47.637363,59402
133,2020-07-24,50.700001,50.900002,50.099998,50.200001,46.890110,110024
134,2020-07-27,50.099998,50.200001,49.599998,49.900002,46.609890,140501
135,2020-07-28,49.849998,49.849998,49.000000,49.000000,45.769230,148226
136,2020-07-29,49.049999,49.900002,48.700001,49.599998,46.329670,99120
137,2020-07-30,49.650002,49.950001,49.450001,49.750000,46.469780,41301
138,2020-07-31,50.000000,50.500000,50.000000,50.500000,47.170330,56002
139,2020-08-03,50.500000,50.500000,49.599998,50.000000,46.703297,55998
140,2020-08-04,50.099998,50.299999,49.900002,50.099998,46.796703,41020
141,2020-08-05,49.900002,50.299999,49.900002,50.200001,46.890110,31385
142,2020-08-06,50.200001,50.200001,49.900002,49.900002,46.609890,66179
143,2020-08-07,49.900002,50.000000,49.849998,49.849998,46.563187,50502
144,2020-08-10,50.099998,50.099998,49.900002,49.950001,46.656593,8554
145,2020-08-11,49.900002,50.000000,49.599998,49.849998,46.563187,62502
146,2020-08-12,49.500000,49.599998,49.250000,49.450001,46.189560,31100
147,2020-08-13,49.400002,49.549999,49.349998,49.450001,46.189560,37050
148,2020-08-14,49.400002,49.549999,48.900002,49.250000,46.002747,172000
149,2020-08-17,49.000000,49.650002,49.000000,49.599998,46.329670,48802
150,2020-08-18,49.599998,49.799999,49.500000,49.799999,46.516483,23040
151,2020-08-19,49.599998,49.900002,49.599998,49.849998,46.563187,73620
152,2020-08-20,49.099998,49.599998,49.000000,49.150002,45.909344,86500
153,2020-08-21,49.299999,49.799999,49.000000,49.799999,46.516483,59632
154,2020-08-24,49.750000,49.750000,49.049999,49.299999,46.049450,76530
155,2020-08-25,49.150002,49.200001,49.000000,49.150002,45.909344,79751
156,2020-08-26,49.099998,49.250000,49.049999,49.150002,45.909344,28500
157,2020-08-27,49.049999,49.099998,49.049999,49.049999,45.815933,31000
158,2020-08-28,49.049999,49.250000,48.849998,49.099998,45.862637,47200
159,2020-08-31,49.400002,49.400002,49.049999,49.049999,45.815933,39100
160,2020-09-01,49.049999,49.049999,48.900002,49.000000,45.769230,49830
161,2020-09-02,49.000000,49.000000,48.799999,48.799999,45.582417,62000
162,2020-09-03,48.849998,49.099998,48.849998,48.900002,45.675827,27402
163,2020-09-04,48.900002,48.900002,48.750000,48.900002,45.675827,39001
164,2020-09-07,48.900002,48.900002,48.849998,48.849998,45.629120,55003
165,2020-09-08,48.849998,49.000000,48.799999,48.799999,45.582417,43000
166,2020-09-09,48.650002,48.700001,48.450001,48.700001,45.489014,60550
167,2020-09-10,48.950001,48.950001,48.400002,48.400002,45.208794,58000
168,2020-09-11,48.400002,48.450001,48.349998,48.400002,45.208794,56388
169,2020-09-14,48.400002,48.500000,48.400002,48.500000,45.302197,48012
170,2020-09-15,48.599998,48.700001,48.549999,48.700001,45.489014,28013
171,2020-09-16,48.700001,49.000000,48.650002,49.000000,45.769230,54000
172,2020-09-17,49.000000,49.200001,49.000000,49.000000,45.769230,48500
173,2020-09-18,48.900002,49.150002,48.900002,49.150002,45.909344,10200
174,2020-09-21,49.150002,49.150002,48.849998,48.950001,45.722527,55000
175,2020-09-22,48.849998,48.849998,48.599998,48.750000,45.535713,15000
176,2020-09-23,48.750000,48.750000,48.049999,48.150002,44.975277,54300
177,2020-09-24,48.000000,48.000000,47.500000,47.700001,44.554947,87652
178,2020-09-25,47.500000,48.000000,47.500000,47.599998,44.461536,69100
179,2020-09-28,47.599998,47.650002,47.200001,47.549999,44.414833,79605
180,2020-09-29,47.549999,47.599998,47.500000,47.500000,44.368134,44000
181,2020-09-30,47.549999,47.599998,47.500000,47.549999,44.414833,67000
182,2020-10-05,47.549999,48.549999,47.500000,47.799999,44.648350,62070
183,2020-10-06,48.299999,48.299999,47.700001,48.299999,45.115383,58000
184,2020-10-07,48.200001,48.599998,48.150002,48.599998,45.395603,21000
185,2020-10-08,48.400002,48.599998,48.400002,48.549999,45.348900,34001
186,2020-10-12,48.650002,48.650002,48.500000,48.549999,45.348900,19401
187,2020-10-13,48.549999,48.549999,48.000000,48.299999,45.115383,20030
188,2020-10-14,48.349998,48.400002,48.299999,48.400002,45.208794,22100
189,2020-10-15,48.299999,48.500000,48.000000,48.400002,45.208794,49000
190,2020-10-16,48.500000,48.599998,48.099998,48.500000,45.302197,35210
191,2020-10-19,48.150002,48.950001,48.150002,48.950001,45.722527,52100
192,2020-10-20,49.000000,49.099998,48.549999,48.549999,45.348900,17030
193,2020-10-21,48.349998,48.500000,48.250000,48.450001,45.255497,32206
194,2020-10-22,48.450001,48.450001,48.150002,48.200001,45.021980,24600
195,2020-10-23,48.150002,48.400002,48.150002,48.299999,45.115383,15000
196,2020-10-26,48.450001,48.549999,48.400002,48.400002,45.208794,23000
197,2020-10-27,48.400002,48.400002,48.000000,48.299999,45.115383,37000
198,2020-10-28,48.200001,48.299999,48.049999,48.049999,44.881866,39200
199,2020-10-29,48.000000,49.000000,48.000000,48.049999,44.881866,19000
200,2020-10-30,48.099998,48.299999,47.900002,48.000000,44.835167,44000
201,2020-11-02,48.049999,48.049999,47.950001,47.950001,44.788464,43000
202,2020-11-03,48.000000,48.250000,48.000000,48.099998,44.928570,36000
203,2020-11-04,48.000000,48.099998,48.000000,48.000000,44.835167,31000
204,2020-11-05,48.000000,48.000000,47.900002,48.000000,44.835167,31056
205,2020-11-06,48.000000,48.200001,48.000000,48.099998,44.928570,19271
206,2020-11-09,48.099998,48.500000,48.099998,48.450001,45.255497,49810
207,2020-11-10,48.950001,49.349998,48.799999,49.299999,46.049450,131000
208,2020-11-11,49.299999,50.200001,49.299999,50.099998,46.796703,132120
209,2020-11-12,50.200001,50.200001,49.950001,49.950001,46.656593,67558
210,2020-11-13,49.950001,50.000000,49.849998,50.000000,46.703297,38000
211,2020-11-16,50.000000,50.400002,50.000000,50.099998,46.796703,101318
212,2020-11-17,50.299999,50.400002,50.299999,50.400002,47.076923,92200
213,2020-11-18,50.400002,50.799999,50.400002,50.700001,47.357143,59000
214,2020-11-19,50.900002,50.900002,50.700001,50.700001,47.357143,41000
215,2020-11-20,50.700001,50.799999,50.599998,50.799999,47.450550,27000
216,2020-11-23,51.000000,51.200001,50.700001,51.099998,47.730766,71626
217,2020-11-24,51.099998,51.099998,50.799999,51.000000,47.637363,69634
218,2020-11-25,51.099998,51.099998,50.599998,50.799999,47.450550,78500
219,2020-11-26,50.799999,51.000000,50.799999,51.000000,47.637363,51000
220,2020-11-27,51.000000,51.099998,50.900002,51.099998,47.730766,39116
221,2020-11-30,51.099998,51.200001,51.000000,51.000000,47.637363,72015
222,2020-12-01,51.000000,51.000000,50.700001,50.799999,47.450550,27035
223,2020-12-02,50.900002,51.000000,50.799999,50.900002,47.543957,31188
224,2020-12-03,51.000000,51.200001,50.700001,50.900002,47.543957,34400
225,2020-12-04,51.000000,51.099998,50.900002,51.000000,47.637363,45001
226,2020-12-07,51.000000,51.099998,50.700001,50.799999,47.450550,83019
227,2020-12-08,50.799999,51.000000,50.799999,50.900002,47.543957,35635
