,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,14.065180,14.108061,14.022298,14.065180,13.489909,475577
1,2020-01-03,14.150943,14.236706,13.893653,13.893653,13.325397,960562
2,2020-01-06,13.850771,13.850771,13.765008,13.765008,13.202014,367005
3,2020-01-07,13.807890,13.807890,13.636363,13.679245,13.119760,524546
4,2020-01-08,13.636363,13.765008,13.550600,13.550600,12.996376,591742
5,2020-01-09,13.636363,13.765008,13.636363,13.679245,13.119760,328041
6,2020-01-10,13.679245,13.765008,13.550600,13.679245,13.119760,862436
7,2020-01-13,13.679245,13.893653,13.679245,13.850771,13.284269,401582
8,2020-01-14,13.893653,13.979416,13.850771,13.850771,13.284269,588993
9,2020-01-15,13.850771,13.893653,13.722126,13.722126,13.160886,301110
10,2020-01-16,13.765008,13.765008,13.636363,13.679245,13.119760,481785
11,2020-01-17,13.765008,13.765008,13.679245,13.722126,13.160886,345724
12,2020-01-20,13.722126,13.765008,13.679245,13.722126,13.160886,302754
13,2020-01-30,12.907375,12.907375,12.349914,12.349914,11.844798,1680408
14,2020-01-31,12.307032,12.478559,11.835334,12.178387,11.680286,1291338
15,2020-02-03,11.921097,11.921097,11.149228,11.578044,11.104498,1364313
16,2020-02-04,13.722126,13.722126,12.049742,12.049742,11.556903,983655
17,2020-02-05,12.264150,12.307032,12.092624,12.178387,11.680286,480731
18,2020-02-06,12.392795,12.607204,12.392795,12.435677,11.927053,713522
19,2020-02-07,12.564322,12.564322,12.264150,12.264150,11.762542,490545
20,2020-02-10,11.835334,12.135506,11.749571,12.006861,11.515776,406620
21,2020-02-11,12.092624,12.178387,12.006861,12.049742,11.556903,283363
22,2020-02-12,12.092624,12.264150,12.092624,12.221269,11.721415,388021
23,2020-02-13,12.435677,12.478559,12.349914,12.349914,11.844798,517264
24,2020-02-14,12.392795,12.564322,12.392795,12.478559,11.968182,453557
25,2020-02-17,12.521440,12.521440,12.264150,12.264150,11.762542,452465
26,2020-02-18,12.264150,12.435677,12.221269,12.221269,11.721415,328894
27,2020-02-19,12.349914,12.435677,12.307032,12.349914,11.844798,263554
28,2020-02-20,12.435677,12.521440,12.349914,12.435677,11.927053,353111
29,2020-02-21,12.521440,12.692967,12.264150,12.264150,11.762542,1372758
30,2020-02-24,12.135506,12.135506,11.921097,12.006861,11.515776,734652
31,2020-02-25,11.835334,12.049742,11.749571,11.878216,11.392392,658883
32,2020-02-26,11.921097,12.006861,11.921097,11.921097,11.433519,461990
33,2020-02-27,12.006861,12.006861,11.578044,11.578044,11.104498,731104
34,2020-03-02,11.363636,11.749571,11.234991,11.578044,11.104498,789447
35,2020-03-03,11.878216,12.049742,11.835334,11.878216,11.392392,294160
36,2020-03-04,11.921097,11.921097,11.706689,11.792452,11.310137,208757
37,2020-03-05,11.792452,11.963979,11.792452,11.878216,11.392392,348098
38,2020-03-06,11.835334,11.963979,11.835334,11.921097,11.433519,263286
39,2020-03-09,11.835334,11.835334,11.406518,11.406518,10.939987,493685
40,2020-03-10,11.406518,11.878216,11.320754,11.835334,11.351265,672695
41,2020-03-11,12.006861,12.006861,11.620926,11.620926,11.145626,384439
42,2020-03-12,11.706689,11.706689,10.891938,10.891938,10.446454,1083634
43,2020-03-13,10.034305,10.120068,9.819897,10.034305,9.623899,1882525
44,2020-03-16,10.162950,10.334476,9.991423,10.034305,9.623899,842059
45,2020-03-17,9.777015,10.034305,9.391080,9.605488,9.212620,1048117
46,2020-03-18,9.948542,9.991423,9.476843,9.476843,9.089236,702258
47,2020-03-19,9.219554,9.262435,8.533447,8.533447,8.184426,1930645
48,2020-03-20,8.747855,9.305317,8.747855,9.219554,8.842471,938112
49,2020-03-23,8.833619,9.176672,8.790737,9.048027,8.677959,349766
50,2020-03-24,9.262435,9.605488,9.262435,9.562607,9.171493,824316
51,2020-03-25,9.862778,10.248713,9.862778,10.162950,9.747281,1049198
52,2020-03-26,10.162950,10.548885,10.077186,10.506003,10.076304,690306
53,2020-03-27,11.277873,11.449399,11.192109,11.320754,10.857731,1944596
54,2020-03-30,11.149228,11.406518,10.977701,11.406518,10.939987,597779
55,2020-03-31,11.492281,11.578044,11.363636,11.449399,10.981114,899627
56,2020-04-01,11.535162,11.535162,11.277873,11.406518,10.939987,526145
57,2020-04-06,11.406518,11.706689,11.363636,11.663807,11.186753,579949
58,2020-04-07,11.835334,11.878216,11.663807,11.749571,11.269010,751861
59,2020-04-08,11.706689,11.921097,11.663807,11.749571,11.269010,796886
60,2020-04-09,11.835334,12.092624,11.835334,11.963979,11.474648,956128
61,2020-04-10,12.092624,12.135506,11.963979,12.092624,11.598031,699025
62,2020-04-13,12.178387,12.564322,12.092624,12.307032,11.803670,791743
63,2020-04-14,12.521440,12.692967,12.478559,12.692967,12.173820,767697
64,2020-04-15,12.778730,12.821612,12.521440,12.650085,12.132692,676008
65,2020-04-16,12.478559,12.907375,12.435677,12.735849,12.214949,556848
66,2020-04-17,12.907375,12.950257,12.521440,12.692967,12.173820,921171
67,2020-04-20,12.692967,12.778730,12.607204,12.692967,12.173820,427192
68,2020-04-21,12.692967,12.692967,12.435677,12.435677,11.927053,530599
69,2020-04-22,12.349914,12.650085,12.049742,12.521440,12.009308,870395
70,2020-04-23,12.521440,12.735849,12.521440,12.607204,12.091565,460286
71,2020-04-24,12.607204,12.778730,12.521440,12.692967,12.173820,657706
72,2020-04-27,12.821612,12.864493,12.692967,12.821612,12.297204,886153
73,2020-04-28,12.821612,12.864493,12.735849,12.821612,12.297204,397843
74,2020-04-29,12.821612,12.993138,12.821612,12.950257,12.420588,683220
75,2020-04-30,13.121783,13.121783,12.950257,13.036020,12.502843,668365
76,2020-05-04,12.650085,12.864493,12.564322,12.864493,12.338331,493110
77,2020-05-05,13.036020,13.036020,12.778730,12.864493,12.338331,394514
78,2020-05-06,12.864493,12.993138,12.778730,12.821612,12.297204,528066
79,2020-05-07,12.864493,12.993138,12.864493,12.907375,12.379459,415986
80,2020-05-08,12.993138,13.036020,12.907375,12.950257,12.420588,454150
81,2020-05-11,13.078902,13.336192,12.993138,13.293310,12.749609,1098556
82,2020-05-12,13.293310,13.507718,13.078902,13.464837,12.914121,903105
83,2020-05-13,13.379073,13.421955,13.250428,13.293310,12.749609,596526
84,2020-05-14,13.207547,13.250428,12.864493,12.864493,12.338331,1092548
85,2020-05-15,13.036020,13.121783,12.821612,12.993138,12.461715,608845
86,2020-05-18,12.907375,12.907375,12.778730,12.907375,12.379459,718555
87,2020-05-19,12.993138,13.121783,12.821612,12.821612,12.297204,657758
88,2020-05-20,12.864493,12.950257,12.778730,12.778730,12.256076,382302
89,2020-05-21,12.821612,12.993138,12.778730,12.993138,12.461715,310666
90,2020-05-22,13.036020,13.036020,12.864493,12.864493,12.338331,441914
91,2020-05-25,12.950257,12.950257,12.692967,12.821612,12.297204,340754
92,2020-05-26,12.864493,12.950257,12.821612,12.864493,12.338331,578541
93,2020-05-27,12.907375,13.036020,12.778730,12.950257,12.420588,939602
94,2020-05-28,12.993138,12.993138,12.778730,12.821612,12.297204,602360
95,2020-05-29,12.821612,12.821612,12.778730,12.821612,12.297204,502429
96,2020-06-01,12.907375,12.907375,12.864493,12.907375,12.379459,910081
97,2020-06-02,13.036020,13.036020,12.907375,12.993138,12.461715,494527
98,2020-06-03,13.036020,13.250428,13.036020,13.164665,12.626225,645477
99,2020-06-04,13.250428,13.293310,13.078902,13.293310,12.749609,735901
