,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,11.412197,11.507696,11.412197,11.459947,10.639642,3448354
1,2020-01-03,11.459947,11.507696,11.459947,11.507696,10.683973,2536322
2,2020-01-06,11.459947,11.507696,11.412197,11.459947,10.639642,2694714
3,2020-01-07,11.459947,11.507696,11.459947,11.507696,10.683973,2021303
4,2020-01-08,11.459947,11.459947,11.364447,11.412197,10.595310,3513615
5,2020-01-09,11.412197,11.507696,11.412197,11.459947,10.639642,2923846
6,2020-01-10,11.507696,11.507696,11.459947,11.507696,10.683973,3005584
7,2020-01-13,11.507696,11.507696,11.459947,11.507696,10.683973,4220147
8,2020-01-14,11.507696,11.650946,11.507696,11.555446,10.728306,4879859
9,2020-01-15,11.603196,11.603196,11.555446,11.603196,10.772637,1280056
10,2020-01-16,11.555446,11.603196,11.555446,11.603196,10.772637,1368458
11,2020-01-17,11.603196,11.650946,11.555446,11.603196,10.772637,2860180
12,2020-01-20,11.603196,11.698696,11.603196,11.650946,10.816969,3134623
13,2020-01-30,11.412197,11.459947,11.268948,11.316697,10.506646,10642615
14,2020-01-31,11.316697,11.459947,11.316697,11.364447,10.550979,5379119
15,2020-02-03,11.268948,11.316697,11.125698,11.316697,10.506646,6657038
16,2020-02-04,11.459947,11.459947,11.364447,11.364447,10.550979,4034579
17,2020-02-05,11.364447,11.412197,11.316697,11.364447,10.550979,4272341
18,2020-02-06,11.364447,11.459947,11.364447,11.412197,10.595310,3229389
19,2020-02-07,11.412197,11.412197,11.316697,11.316697,10.506646,3053932
20,2020-02-10,11.316697,11.364447,11.221198,11.364447,10.550979,2637616
21,2020-02-11,11.364447,11.412197,11.316697,11.364447,10.550979,2082009
22,2020-02-12,11.364447,11.459947,11.364447,11.412197,10.595310,2557769
23,2020-02-13,11.459947,11.459947,11.412197,11.459947,10.639642,2038455
24,2020-02-14,11.412197,11.459947,11.412197,11.412197,10.595310,1491605
25,2020-02-17,11.412197,11.412197,11.364447,11.412197,10.595310,1421135
26,2020-02-18,11.364447,11.412197,11.364447,11.412197,10.595310,1725812
27,2020-02-19,11.412197,11.459947,11.412197,11.459947,10.639642,3492281
28,2020-02-20,11.459947,11.507696,11.412197,11.459947,10.639642,3794215
29,2020-02-21,11.412197,11.459947,11.412197,11.412197,10.595310,2582371
30,2020-02-24,11.412197,11.412197,11.364447,11.364447,10.550979,3962595
31,2020-02-25,11.268948,11.316697,11.268948,11.268948,10.462315,5048539
32,2020-02-26,11.268948,11.316697,11.221198,11.316697,10.506646,6455098
33,2020-02-27,11.316697,11.316697,11.221198,11.268948,10.462315,5404997
34,2020-03-02,11.125698,11.268948,11.030199,11.125698,10.329319,9840124
35,2020-03-03,11.173448,11.268948,11.173448,11.221198,10.417983,2091956
36,2020-03-04,11.173448,11.221198,11.173448,11.221198,10.417983,1427165
37,2020-03-05,11.268948,11.316697,11.268948,11.268948,10.462315,1495902
38,2020-03-06,11.268948,11.268948,11.173448,11.173448,10.373652,3397584
39,2020-03-09,11.077948,11.125698,10.934699,10.982449,10.196323,8562079
40,2020-03-10,10.791450,11.125698,10.743700,11.125698,10.329319,9702017
41,2020-03-11,11.125698,11.125698,10.839199,10.886949,10.107659,4396617
42,2020-03-12,10.743700,10.743700,10.361702,10.409451,9.664341,11448688
43,2020-03-13,9.836454,10.027453,9.540405,10.027453,9.309688,19970332
44,2020-03-16,9.931954,9.931954,9.530856,9.549955,8.866368,14937097
45,2020-03-17,9.215707,9.483106,9.215707,9.282557,8.618110,8656498
46,2020-03-18,9.454456,9.454456,9.072458,9.082008,8.431917,8413970
47,2020-03-19,8.891008,8.891008,8.222512,8.308461,7.713740,15425630
48,2020-03-20,8.403961,9.072458,8.403961,8.967408,8.325520,8487250
49,2020-03-23,8.547210,8.833709,8.518560,8.680909,8.059528,4236215
50,2020-03-24,8.881459,9.301657,8.881459,9.148857,8.493980,5586474
51,2020-03-25,9.444906,9.645455,9.406706,9.492656,8.813169,9281317
52,2020-03-26,9.530856,9.540405,9.397156,9.464006,8.786572,4786549
53,2020-03-27,9.597705,9.693205,9.549955,9.645455,8.955032,5891711
54,2020-03-30,9.473556,9.645455,9.378056,9.549955,8.866368,3497631
55,2020-03-31,9.645455,9.693205,9.502206,9.597705,8.910700,4221267
56,2020-04-01,9.549955,9.597705,9.502206,9.549955,8.866368,1754740
57,2020-04-06,9.549955,9.549955,9.406706,9.511756,8.830904,4408319
58,2020-04-07,9.645455,9.645455,9.530856,9.540405,8.857502,4345364
59,2020-04-08,9.549955,9.693205,9.530856,9.645455,8.955032,5022469
60,2020-04-09,9.693205,9.740955,9.645455,9.693205,8.999364,2948836
61,2020-04-10,9.693205,9.979703,9.693205,9.979703,9.265354,5871037
62,2020-04-13,9.645455,9.693205,9.549955,9.597705,8.910700,9763309
63,2020-04-14,9.645455,9.788704,9.597705,9.740955,9.043696,5000113
64,2020-04-15,9.788704,9.979703,9.788704,9.884204,9.176691,7494561
65,2020-04-16,9.788704,9.836454,9.740955,9.788704,9.088027,3000514
66,2020-04-17,9.931954,10.027453,9.836454,9.836454,9.132360,5506523
67,2020-04-20,9.836454,9.884204,9.740955,9.836454,9.132360,3003753
68,2020-04-21,9.788704,9.788704,9.597705,9.645455,8.955032,6539197
69,2020-04-22,9.549955,9.693205,9.502206,9.645455,8.955032,3067402
70,2020-04-23,9.645455,9.740955,9.597705,9.693205,8.999364,2796513
71,2020-04-24,9.693205,9.740955,9.645455,9.645455,8.955032,1964198
72,2020-04-27,9.693205,9.836454,9.693205,9.836454,9.132360,2889285
73,2020-04-28,9.884204,9.931954,9.836454,9.931954,9.221024,3010857
74,2020-04-29,9.979703,10.075203,9.931954,10.027453,9.309688,5585842
75,2020-04-30,10.170703,10.266202,10.122953,10.170703,9.442683,5668314
76,2020-05-04,10.075203,10.075203,9.884204,9.979703,9.265354,3404516
77,2020-05-05,10.027453,10.122953,9.979703,10.075203,9.354018,2497400
78,2020-05-06,10.027453,10.075203,9.931954,9.979703,9.265354,2572276
79,2020-05-07,10.027453,10.122953,10.027453,10.075203,9.354018,1546637
80,2020-05-08,10.075203,10.170703,10.075203,10.122953,9.398351,1766262
81,2020-05-11,10.170703,10.361702,10.170703,10.361702,9.620010,3307360
82,2020-05-12,10.361702,10.361702,10.218452,10.218452,9.487015,2801889
83,2020-05-13,10.218452,10.266202,10.170703,10.266202,9.531345,1607700
84,2020-05-14,10.218452,10.218452,10.170703,10.218452,9.487015,2122641
85,2020-05-15,10.218452,10.266202,10.122953,10.218452,9.487015,2223691
86,2020-05-18,10.170703,10.266202,10.122953,10.218452,9.487015,1894407
87,2020-05-19,10.313952,10.361702,10.266202,10.266202,9.531345,2268375
88,2020-05-20,10.313952,10.313952,10.218452,10.218452,9.487015,2130066
89,2020-05-21,10.218452,10.266202,10.218452,10.218452,9.487015,1020701
90,2020-05-22,10.218452,10.266202,10.170703,10.170703,9.442683,2161920
91,2020-05-25,10.170703,10.170703,10.075203,10.170703,9.442683,2324407
92,2020-05-26,10.218452,10.266202,10.218452,10.266202,9.531345,2017894
93,2020-05-27,10.266202,10.313952,10.218452,10.218452,9.487015,1498024
94,2020-05-28,10.266202,10.266202,10.170703,10.170703,9.442683,4186060
95,2020-05-29,10.122953,10.218452,10.122953,10.122953,9.398351,4166422
96,2020-06-01,10.122953,10.313952,10.122953,10.313952,9.575678,3446347
97,2020-06-02,10.313952,10.409451,10.313952,10.361702,9.620010,4197657
98,2020-06-03,10.409451,10.552701,10.409451,10.552701,9.797338,7275895
99,2020-06-04,10.552701,10.648200,10.504951,10.552701,9.797338,3373426
100,2020-06-05,10.552701,10.648200,10.504951,10.600451,9.841670,3192903
101,2020-06-08,10.648200,10.695950,10.600451,10.600451,9.841670,3987684
102,2020-06-09,10.695950,10.695950,10.600451,10.648200,9.886000,2102468
103,2020-06-10,10.648200,10.743700,10.600451,10.743700,9.974665,2794267
104,2020-06-11,10.743700,10.743700,10.504951,10.552701,9.797338,5151068
105,2020-06-12,10.361702,10.504951,10.313952,10.504951,9.753005,3848179
106,2020-06-15,10.504951,10.552701,10.409451,10.504951,9.753005,3568931
107,2020-06-16,10.552701,10.648200,10.552701,10.648200,9.886000,1872789
108,2020-06-17,10.648200,10.695950,10.552701,10.695950,9.930332,2040611
109,2020-06-18,10.695950,10.695950,10.552701,10.648200,9.886000,2217599
110,2020-06-19,10.648200,10.648200,10.504951,10.504951,9.753005,5933851
111,2020-06-22,10.504951,10.648200,10.504951,10.648200,9.886000,2410698
112,2020-06-23,10.648200,10.695950,10.552701,10.648200,9.886000,1837176
113,2020-06-24,10.648200,10.695950,10.600451,10.695950,9.930332,1870075
114,2020-06-29,10.600451,10.600451,10.552701,10.600451,9.841670,2566478
115,2020-06-30,10.648200,10.648200,10.600451,10.600451,9.841670,2274646
116,2020-07-01,10.600451,10.743700,10.600451,10.648200,9.886000,2643989
117,2020-07-02,10.648200,10.695950,10.600451,10.648200,9.886000,1603356
118,2020-07-03,10.648200,10.695950,10.600451,10.648200,9.886000,2441736
119,2020-07-06,10.648200,10.791450,10.648200,10.743700,9.974665,4235486
120,2020-07-07,10.791450,10.791450,10.695950,10.695950,9.930332,3495202
121,2020-07-08,10.695950,10.743700,10.695950,10.743700,9.974665,1465981
122,2020-07-09,10.743700,10.791450,10.695950,10.695950,9.930332,3069421
123,2020-07-10,10.695950,10.695950,10.600451,10.648200,9.886000,4046828
124,2020-07-13,10.648200,10.743700,10.648200,10.743700,9.974665,2887851
125,2020-07-14,10.695950,10.743700,10.648200,10.743700,9.974665,1831722
126,2020-07-15,10.743700,10.743700,10.648200,10.743700,9.974665,3483323
127,2020-07-16,10.743700,10.791450,10.695950,10.791450,10.018996,2557617
128,2020-07-17,10.791450,10.886949,10.695950,10.743700,9.974665,3633767
129,2020-07-20,10.743700,10.743700,10.648200,10.743700,9.974665,1665221
130,2020-07-21,10.743700,10.934699,10.695950,10.791450,10.018996,5932543
131,2020-07-22,10.791450,10.886949,10.791450,10.886949,10.107659,1918086
132,2020-07-23,10.839199,10.886949,10.743700,10.791450,10.018996,3907892
133,2020-07-24,10.791450,10.791450,10.695950,10.695950,9.930332,3324931
134,2020-07-27,10.695950,10.695950,10.504951,10.552701,9.797338,4958118
135,2020-07-28,10.552701,10.552701,10.457201,10.504951,9.753005,3277617
136,2020-07-29,10.457201,10.648200,10.457201,10.600451,9.841670,3838041
137,2020-07-30,10.600451,10.648200,10.504951,10.552701,9.797338,3535999
138,2020-07-31,10.600451,10.600451,10.504951,10.504951,9.753005,4902781
139,2020-08-03,10.552701,10.600451,10.504951,10.552701,9.797338,2578216
140,2020-08-04,10.552701,10.600451,10.504951,10.552701,9.797338,2310111
141,2020-08-05,10.600451,10.648200,10.552701,10.648200,9.886000,2254038
142,2020-08-06,10.648200,10.743700,10.600451,10.695950,9.930332,3725076
143,2020-08-07,10.743700,10.839199,10.743700,10.743700,9.974665,4415522
144,2020-08-10,10.743700,10.839199,10.743700,10.791450,10.018996,2342074
145,2020-08-11,10.839199,10.839199,10.743700,10.791450,10.018996,2359312
146,2020-08-12,10.743700,10.791450,10.743700,10.743700,9.974665,2557199
147,2020-08-13,10.791450,10.791450,10.743700,10.791450,10.018996,2224957
148,2020-08-14,10.791450,10.791450,10.743700,10.791450,10.018996,2131426
149,2020-08-17,10.791450,10.839199,10.791450,10.839199,10.063328,2036792
150,2020-08-18,10.839199,10.886949,10.791450,10.839199,10.063328,4699985
151,2020-08-19,10.791450,10.839199,10.791450,10.839199,10.063328,5321134
152,2020-08-20,10.791450,10.791450,10.600451,10.648200,9.886000,9221896
153,2020-08-21,10.648200,10.791450,10.648200,10.743700,9.974665,3359425
154,2020-08-24,10.695950,10.743700,10.695950,10.743700,9.974665,4760468
155,2020-08-25,10.743700,10.839199,10.743700,10.791450,10.018996,7465233
156,2020-08-26,10.791450,10.791450,10.743700,10.743700,9.974665,8992317
157,2020-08-27,10.743700,10.791450,10.695950,10.743700,9.974665,8199746
158,2020-08-28,10.695950,10.743700,10.648200,10.743700,9.974665,10370739
159,2020-08-31,10.743700,10.791450,10.695950,10.695950,9.930332,12517083
160,2020-09-01,10.303208,10.352271,10.254145,10.352271,10.042424,19112876
161,2020-09-02,10.352271,10.352271,10.156020,10.254145,9.947234,8964614
162,2020-09-03,10.254145,10.254145,10.106957,10.156020,9.852047,5331443
163,2020-09-04,10.156020,10.156020,10.008831,10.057894,9.756858,5105184
164,2020-09-07,10.057894,10.156020,10.008831,10.156020,9.852047,2146090
165,2020-09-08,10.156020,10.205082,10.106957,10.106957,9.804453,2844382
166,2020-09-09,10.106957,10.106957,10.008831,10.057894,9.756858,2487638
167,2020-09-10,10.106957,10.156020,10.057894,10.156020,9.852047,1561427
168,2020-09-11,10.156020,10.205082,10.057894,10.156020,9.852047,1341332
169,2020-09-14,10.156020,10.156020,10.106957,10.156020,9.852047,2140247
170,2020-09-15,10.156020,10.205082,10.156020,10.205082,9.899640,1830510
171,2020-09-16,10.205082,10.205082,10.156020,10.205082,9.899640,2162991
172,2020-09-17,10.205082,10.205082,10.106957,10.106957,9.804453,3939916
173,2020-09-18,10.156020,10.254145,10.057894,10.057894,9.756858,6345270
174,2020-09-21,10.106957,10.205082,10.106957,10.156020,9.852047,3998620
175,2020-09-22,10.156020,10.156020,10.057894,10.057894,9.756858,2646438
176,2020-09-23,10.106957,10.106957,10.008831,10.057894,9.756858,5810598
177,2020-09-24,10.008831,10.008831,9.861642,9.861642,9.566480,4953742
178,2020-09-25,9.910705,10.008831,9.910705,9.910705,9.614074,2460474
179,2020-09-28,10.008831,10.106957,10.008831,10.057894,9.756858,1882674
180,2020-09-29,10.106957,10.156020,10.008831,10.057894,9.756858,2047841
181,2020-09-30,10.057894,10.106957,10.008831,10.057894,9.756858,1120393
182,2020-10-05,10.106957,10.106957,10.008831,10.106957,9.804453,1469128
183,2020-10-06,10.106957,10.156020,10.057894,10.106957,9.804453,2358944
184,2020-10-07,10.106957,10.156020,10.057894,10.057894,9.756858,2374152
185,2020-10-08,10.106957,10.106957,10.057894,10.106957,9.804453,1756780
186,2020-10-12,10.106957,10.156020,10.057894,10.156020,9.852047,2741802
187,2020-10-13,10.106957,10.106957,10.057894,10.106957,9.804453,1238330
188,2020-10-14,10.106957,10.106957,10.057894,10.057894,9.756858,2498454
189,2020-10-15,10.106957,10.106957,10.008831,10.057894,9.756858,1560894
190,2020-10-16,10.008831,10.106957,10.008831,10.057894,9.756858,1987221
191,2020-10-19,10.057894,10.156020,10.008831,10.106957,9.804453,3195189
192,2020-10-20,10.106957,10.205082,10.106957,10.205082,9.899640,2867250
193,2020-10-21,10.205082,10.303208,10.156020,10.254145,9.947234,2722139
194,2020-10-22,10.254145,10.303208,10.205082,10.303208,9.994830,4975861
195,2020-10-23,10.303208,10.352271,10.254145,10.303208,9.994830,2778598
196,2020-10-26,10.303208,10.303208,10.205082,10.254145,9.947234,2373109
197,2020-10-27,10.254145,10.254145,10.156020,10.156020,9.852047,1055318
198,2020-10-28,10.205082,10.205082,10.106957,10.156020,9.852047,2410367
199,2020-10-29,10.106957,10.156020,10.057894,10.106957,9.804453,1638550
200,2020-10-30,10.106957,10.156020,10.008831,10.156020,9.852047,4141094
201,2020-11-02,10.156020,10.156020,10.057894,10.156020,9.852047,3418007
202,2020-11-03,10.205082,10.205082,10.156020,10.205082,9.899640,965106
203,2020-11-04,10.205082,10.254145,10.156020,10.205082,9.899640,661376
204,2020-11-05,10.254145,10.254145,10.156020,10.205082,9.899640,1552479
205,2020-11-06,10.205082,10.254145,10.156020,10.254145,9.947234,1258693
206,2020-11-09,10.254145,10.352271,10.205082,10.254145,9.947234,2370747
207,2020-11-10,10.303208,10.401334,10.254145,10.303208,9.994830,3177676
208,2020-11-11,10.352271,10.548523,10.352271,10.499460,10.185207,5095966
209,2020-11-12,10.499460,10.499460,10.352271,10.401334,10.090018,1490792
210,2020-11-13,10.352271,10.401334,10.352271,10.401334,10.090018,888732
211,2020-11-16,10.401334,10.499460,10.401334,10.499460,10.185207,1892887
212,2020-11-17,10.499460,10.548523,10.401334,10.548523,10.232802,3107904
213,2020-11-18,10.548523,10.597586,10.499460,10.597586,10.280396,1894521
214,2020-11-19,10.548523,10.597586,10.499460,10.597586,10.280396,1746424
215,2020-11-20,10.597586,10.646649,10.548523,10.646649,10.327991,2401267
216,2020-11-23,10.597586,10.695711,10.597586,10.695711,10.375585,2702008
217,2020-11-24,10.646649,10.695711,10.597586,10.646649,10.327991,3105695
218,2020-11-25,10.646649,10.695711,10.597586,10.646649,10.327991,1900553
219,2020-11-26,10.646649,10.646649,10.499460,10.646649,10.327991,2531733
220,2020-11-27,10.646649,10.646649,10.499460,10.646649,10.327991,3979315
221,2020-11-30,10.597586,10.646649,10.499460,10.499460,10.185207,3125921
222,2020-12-01,10.548523,10.597586,10.450397,10.499460,10.185207,1835841
223,2020-12-02,10.499460,10.499460,10.450397,10.450397,10.137612,1858773
224,2020-12-03,10.450397,10.499460,10.401334,10.450397,10.137612,2164474
225,2020-12-04,10.499460,10.597586,10.450397,10.597586,10.280396,3044960
226,2020-12-07,10.499460,10.548523,10.450397,10.548523,10.232802,2604368
227,2020-12-08,10.450397,10.450397,10.352271,10.401334,10.090018,5470293
228,2020-12-09,10.401334,10.401334,10.303208,10.352271,10.042424,2058663
229,2020-12-10,10.352271,10.450397,10.352271,10.401334,10.090018,2515862
230,2020-12-11,10.352271,10.499460,10.352271,10.499460,10.185207,2777350
231,2020-12-14,10.499460,10.548523,10.401334,10.401334,10.090018,1942509
232,2020-12-15,10.401334,10.450397,10.352271,10.352271,10.042424,2430539
233,2020-12-16,10.401334,10.499460,10.401334,10.499460,10.185207,4313749
234,2020-12-17,10.499460,10.499460,10.352271,10.450397,10.137612,2003409
235,2020-12-18,10.401334,10.450397,10.401334,10.450397,10.137612,1655958
236,2020-12-21,10.450397,10.499460,10.352271,10.450397,10.137612,4072316
237,2020-12-22,10.450397,10.499460,10.401334,10.401334,10.090018,2466948
238,2020-12-23,10.401334,10.499460,10.352271,10.401334,10.090018,2246806
239,2020-12-24,10.401334,10.548523,10.401334,10.499460,10.185207,1736188
240,2020-12-25,10.499460,10.597586,10.450397,10.499460,10.185207,2323026
241,2020-12-28,10.499460,10.548523,10.450397,10.499460,10.185207,3154723
242,2020-12-29,10.450397,10.499460,10.450397,10.499460,10.185207,1626808
243,2020-12-30,10.499460,10.695711,10.499460,10.646649,10.327991,5986881
244,2020-12-31,10.646649,10.646649,10.548523,10.646649,10.327991,3646629
