,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,10.928849,10.928849,10.883501,10.928849,10.457586,4143242
1,2020-01-03,10.928849,10.974197,10.928849,10.974197,10.500979,4845171
2,2020-01-06,10.974197,11.019545,10.928849,11.019545,10.544372,4873863
3,2020-01-07,11.019545,11.155588,11.019545,11.155588,10.674548,8909950
4,2020-01-08,11.155588,11.155588,11.019545,11.064893,10.587764,8179384
5,2020-01-09,11.064893,11.155588,11.064893,11.110240,10.631156,5498440
6,2020-01-10,11.110240,11.155588,11.064893,11.155588,10.674548,5287725
7,2020-01-13,11.155588,11.246284,11.155588,11.246284,10.761333,6339318
8,2020-01-14,11.291632,11.336980,11.246284,11.291632,10.804726,5861045
9,2020-01-15,11.336980,11.382328,11.291632,11.336980,10.848118,7829105
10,2020-01-16,11.291632,11.336980,11.246284,11.291632,10.804726,3097769
11,2020-01-17,11.291632,11.336980,11.246284,11.291632,10.804726,4120077
12,2020-01-20,11.291632,11.336980,11.246284,11.336980,10.848118,9203809
13,2020-01-30,10.974197,11.110240,10.928849,10.974197,10.500979,24657785
14,2020-01-31,10.928849,11.064893,10.928849,11.019545,10.544372,13924257
15,2020-02-03,10.883501,10.928849,10.747457,10.928849,10.457586,16494549
16,2020-02-04,10.792805,11.019545,10.792805,11.019545,10.544372,6226499
17,2020-02-05,11.064893,11.064893,10.928849,11.019545,10.544372,10130146
18,2020-02-06,11.064893,11.246284,11.064893,11.200936,10.717941,11659332
19,2020-02-07,11.246284,11.246284,11.064893,11.155588,10.674548,4079828
20,2020-02-10,11.064893,11.064893,10.974197,11.019545,10.544372,3924486
21,2020-02-11,11.064893,11.110240,11.064893,11.110240,10.631156,4403647
22,2020-02-12,11.110240,11.155588,11.064893,11.110240,10.631156,4874567
23,2020-02-13,11.155588,11.200936,11.110240,11.155588,10.674548,3133033
24,2020-02-14,11.110240,11.155588,11.110240,11.155588,10.674548,3550247
25,2020-02-17,11.155588,11.155588,11.064893,11.110240,10.631156,3742281
26,2020-02-18,11.110240,11.155588,11.064893,11.155588,10.674548,2582187
27,2020-02-19,11.155588,11.200936,11.110240,11.200936,10.717941,4216530
28,2020-02-20,11.200936,11.246284,11.200936,11.200936,10.717941,4528207
