,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,55.588234,55.882351,55.392155,55.588234,49.732609,220848
1,2020-01-03,55.686275,55.784313,55.196079,55.294117,49.469471,219369
2,2020-01-06,55.098038,55.196079,54.509804,54.607841,48.855488,383547
3,2020-01-07,55.000000,55.000000,54.509804,54.509804,48.767780,234860
4,2020-01-08,54.607841,55.294117,54.509804,54.901958,49.118626,193020
5,2020-01-09,55.000000,55.588234,55.000000,55.196079,49.381763,119647
6,2020-01-10,55.294117,55.882351,55.294117,55.784313,49.908031,323632
7,2020-01-13,55.882351,56.862743,55.882351,56.568626,50.609726,235481
8,2020-01-14,56.862743,57.058823,56.764706,56.862743,50.872860,470894
9,2020-01-15,56.862743,56.862743,56.274509,56.470589,50.522015,214559
10,2020-01-16,56.470589,56.666664,56.372547,56.666664,50.697437,632659
11,2020-01-17,56.666664,56.862743,56.470589,56.568626,50.609726,1120062
12,2020-01-20,56.666664,56.764706,56.568626,56.666664,50.697437,690996
13,2020-01-30,54.509804,55.196079,53.725491,54.313725,48.592354,943749
14,2020-01-31,54.313725,54.901958,54.313725,54.607841,48.855488,415891
15,2020-02-03,52.941177,54.019608,52.352940,53.921570,48.241508,582530
16,2020-02-04,56.568626,56.568626,54.117645,54.117645,48.416931,129185
17,2020-02-05,54.117645,54.313725,53.137253,54.019608,48.329220,303225
18,2020-02-06,54.019608,54.411762,54.019608,54.215687,48.504642,227768
19,2020-02-07,54.019608,54.019608,53.137253,53.235294,47.627525,295902
20,2020-02-10,53.235294,53.431374,52.450981,52.745098,47.188965,580652
21,2020-02-11,52.745098,53.333332,52.745098,53.235294,47.627525,372409
22,2020-02-12,52.843136,54.019608,52.843136,53.823528,48.153793,337520
23,2020-02-13,54.509804,54.607841,53.823528,53.823528,48.153793,387828
24,2020-02-14,54.705883,54.803921,54.313725,54.411762,48.680065,464511
25,2020-02-17,54.313725,54.411762,54.019608,54.411762,48.680065,125588
26,2020-02-18,54.411762,54.411762,53.921570,54.313725,48.592354,85057
27,2020-02-19,54.313725,54.411762,54.019608,54.313725,48.592354,98112
28,2020-02-20,54.411762,54.803921,54.313725,54.705883,48.943203,214504
29,2020-02-21,54.509804,54.901958,54.509804,54.705883,48.943203,122715
30,2020-02-24,54.117645,54.313725,53.921570,53.921570,48.241508,148928
31,2020-02-25,53.431374,53.921570,53.431374,53.627449,47.978371,173724
32,2020-02-26,53.431374,53.627449,53.235294,53.431374,47.802948,162351
33,2020-02-27,53.529411,54.019608,53.333332,53.725491,48.066086,367407
34,2020-03-02,53.235294,53.921570,52.941177,53.137253,47.539810,461363
35,2020-03-03,53.823528,54.313725,53.627449,53.921570,48.241508,253536
36,2020-03-04,53.921570,54.019608,53.431374,54.019608,48.329220,268080
37,2020-03-05,54.411762,54.607841,54.117645,54.411762,48.680065,174803
38,2020-03-06,54.411762,54.411762,53.725491,53.725491,48.066086,191968
39,2020-03-09,53.137253,53.333332,51.960785,52.058823,46.574982,907130
