,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-01-02,18.900000,18.950001,18.850000,18.850000,16.684313,4538657
1,2020-01-03,18.950001,18.950001,18.799999,18.900000,16.728567,7517182
2,2020-01-06,18.850000,18.900000,18.750000,18.900000,16.728567,6716266
3,2020-01-07,18.900000,18.900000,18.750000,18.750000,16.595802,5610981
4,2020-01-08,18.700001,18.750000,18.600000,18.600000,16.463037,7512842
5,2020-01-09,18.650000,18.850000,18.650000,18.799999,16.640057,5038275
6,2020-01-10,18.900000,18.900000,18.700001,18.750000,16.595802,6968754
7,2020-01-13,18.850000,18.900000,18.799999,18.900000,16.728567,7002150
8,2020-01-14,18.900000,18.950001,18.799999,18.950001,16.772823,6880097
9,2020-01-15,18.950001,19.000000,18.950001,19.000000,16.817080,7891995
10,2020-01-16,19.000000,19.000000,18.850000,18.950001,16.772823,5418904
11,2020-01-17,19.000000,19.000000,18.900000,19.000000,16.817080,8005518
12,2020-01-20,19.049999,19.250000,19.000000,19.100000,16.905592,12012576
13,2020-01-30,18.600000,18.650000,18.250000,18.350000,16.241758,28571798
14,2020-01-31,18.350000,18.600000,18.350000,18.350000,16.241758,14936557
15,2020-02-03,18.049999,18.200001,17.900000,18.150000,16.064735,15364419
16,2020-02-04,18.850000,18.850000,18.400000,18.400000,16.286013,6901231
17,2020-02-05,18.400000,18.450001,18.250000,18.400000,16.286013,5525779
18,2020-02-06,18.400000,18.600000,18.400000,18.600000,16.463037,7168299
19,2020-02-07,18.500000,18.549999,18.400000,18.549999,16.418779,5658388
20,2020-02-10,18.350000,18.500000,18.299999,18.400000,16.286013,4627670
21,2020-02-11,18.400000,18.500000,18.400000,18.400000,16.286013,5094795
22,2020-02-12,18.500000,18.549999,18.450001,18.549999,16.418779,8315902
23,2020-02-13,18.549999,18.600000,18.500000,18.500000,16.374525,6431914
24,2020-02-14,18.500000,18.650000,18.500000,18.549999,16.418779,12394863
25,2020-02-17,18.549999,18.549999,18.450001,18.549999,16.418779,6691318
